language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.90  T=4.29 s (1832.2 files/s, 275093.4 lines/s)"
XML,./documentation/src/main/docbook/manual/en-US/content/query_sql.xml,220,0,900
Java,./hibernate-core/src/main/java/org/hibernate/metamodel/source/binder/Binder.java,150,74,899
Java,./hibernate-core/src/main/java/org/hibernate/collection/internal/AbstractPersistentCollection.java,158,138,893
Java,./hibernate-core/src/main/java/org/hibernate/cfg/annotations/EntityBinder.java,99,59,872
Java,./hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/lock/LockTest.java,80,60,866
Java,./hibernate-core/src/main/java/org/hibernate/persister/entity/SingleTableEntityPersister.java,148,73,836
Java,./hibernate-core/src/main/java/org/hibernate/metamodel/source/annotations/entity/EntityClass.java,125,60,801
Java,./hibernate-core/src/main/java/org/hibernate/loader/JoinWalker.java,100,221,796
Java,./hibernate-core/src/main/java/org/hibernate/bytecode/enhance/spi/Enhancer.java,104,78,789
Java,./hibernate-core/src/test/java/org/hibernate/test/legacy/FumTest.java,101,21,789
Java,./hibernate-core/src/main/java/org/hibernate/internal/AbstractQueryImpl.java,138,106,783
DTD,./hibernate-core/src/main/resources/org/hibernate/hibernate-mapping-3.0.dtd,128,169,774
Java,./hibernate-core/src/main/java/org/hibernate/tuple/entity/EntityMetamodel.java,147,75,748
Java,./hibernate-core/src/test/java/org/hibernate/test/event/collection/AbstractCollectionEventTest.java,33,32,740
PO File,./documentation/src/main/docbook/manual/ko-KR/content/query_sql.po,119,125,725
Java,./hibernate-core/src/test/java/org/hibernate/test/sql/hand/query/NativeSQLQueriesTest.java,126,37,722
XML,./documentation/src/main/docbook/manual/en-US/content/readonly.xml,113,0,716
Java,./hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/CollectionMetadataGenerator.java,96,155,708
Java,./hibernate-core/src/main/java/org/hibernate/loader/plan/spi/build/AbstractLoadPlanBuilderStrategy.java,134,54,697
Java,./hibernate-core/src/test/java/org/hibernate/test/filter/DynamicFilterTest.java,214,74,694
PO File,./documentation/src/main/docbook/manual/de-DE/content/readonly.po,143,289,692
PO File,./documentation/src/main/docbook/manual/es-ES/content/readonly.po,143,289,692
PO File,./documentation/src/main/docbook/manual/fr-FR/content/readonly.po,143,289,692
