language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.90  T=1.32 s (4838.7 files/s, 367568.5 lines/s)"
Scala,./src/reflect/scala/reflect/internal/Printers.scala,100,35,566
Java,./src/actors/scala/actors/threadpool/Arrays.java,113,133,565
Scala,./src/reflect/scala/reflect/internal/TreeGen.scala,92,228,562
Java,./src/forkjoin/scala/concurrent/forkjoin/LinkedTransferQueue.java,85,694,556
Scala,./src/library/scala/collection/parallel/mutable/ParArray.scala,107,60,553
Scala,./src/library/scala/collection/mutable/ArrayBuilder.scala,125,35,542
Scala,./src/compiler/scala/tools/nsc/transform/UnCurry.scala,91,163,541
Java,./src/asm/scala/tools/asm/tree/analysis/Frame.java,24,166,539
Scala,./src/reflect/scala/reflect/internal/pickling/UnPickler.scala,78,86,525
Scala,./src/compiler/scala/tools/nsc/backend/icode/ICodeCheckers.scala,104,95,512
Scala,./src/library/scala/collection/parallel/RemainsIterator.scala,90,74,507
Scala,./src/library/scala/collection/Iterator.scala,96,589,489
Java,./src/asm/scala/tools/asm/util/CheckClassAdapter.java,61,357,488
Scala,./test/files/run/Course-2002-08.scala,102,11,488
Scala,./src/compiler/scala/tools/nsc/backend/jvm/BCodeIdiomatic.scala,108,129,487
Scala,./src/compiler/scala/tools/nsc/backend/ScalaPrimitives.scala,68,75,486
XML,./build-ant-macros.xml,25,40,478
Scala,./src/library/scala/collection/SeqLike.scala,80,333,477
Scala,./src/compiler/scala/tools/nsc/backend/jvm/BCodeTypes.scala,124,255,475
Scala,./src/reflect/scala/reflect/internal/tpe/GlbLubs.scala,43,101,472
Scala,./src/reflect/scala/reflect/internal/TreeInfo.scala,92,295,471
Scala,./test/disabled/pos/spec-List.scala,79,327,463
Scala,./test/benchmarks/src/scala/collection/parallel/benchmarks/parallel_array/SequentialOps.scala,99,4,459
Java,./src/actors/scala/actors/threadpool/SynchronousQueue.java,79,299,455
Scala,./src/compiler/scala/tools/nsc/ast/TreeBrowsers.scala,127,69,453
Java,./src/actors/scala/actors/threadpool/LinkedBlockingQueue.java,60,334,449
Scala,./src/compiler/scala/tools/nsc/settings/MutableSettings.scala,85,139,447
Scala,./test/files/run/patmat-exprs.scala,98,37,446
Scala,./test/files/jvm/future-spec/FutureTests.scala,106,3,444
Scala,./src/compiler/scala/tools/nsc/typechecker/TypeDiagnostics.scala,70,130,443
Scala,./test/files/jvm/serialization.scala,91,94,438
Scala,./src/compiler/scala/tools/nsc/transform/patmat/MatchAnalysis.scala,105,163,437
Scala,./test/disabled/run/lisp.scala,63,18,437
Scala,./test/files/pos/t4579.scala,63,18,437
Scala,./test/files/run/Course-2002-02.scala,93,22,436
Scala,./src/compiler/scala/tools/nsc/backend/icode/analysis/TypeFlowAnalysis.scala,137,153,435
Scala,./src/reflect/scala/reflect/runtime/JavaUniverseForce.scala,4,33,434
Scala,./src/compiler/scala/tools/nsc/backend/jvm/BCodeSkelBuilder.scala,116,175,433
Scala,./src/library/scala/collection/immutable/RedBlackTree.scala,55,73,433
Scala,./src/library/scala/util/Sorting.scala,29,64,433
Java,./src/actors/scala/actors/threadpool/locks/ReentrantReadWriteLock.java,80,830,431
Scala,./src/reflect/scala/reflect/internal/Importers.scala,36,21,431
Scala,./test/files/jvm/serialization-new.scala,88,92,426
Scala,./src/library/scala/collection/mutable/LongMap.scala,51,88,419
Scala,./src/reflect/scala/reflect/internal/tpe/TypeComparers.scala,51,115,419
JavaScript,./src/scaladoc/scala/tools/nsc/doc/html/resource/lib/index.js,87,35,419
Scala,./test/pending/shootout/meteor.scala-4.scala,119,58,410
Scala,./src/compiler/scala/tools/nsc/symtab/classfile/Pickler.scala,51,71,406
Java,./src/asm/scala/tools/asm/Type.java,69,423,403
Scala,./src/compiler/scala/tools/nsc/transform/Constructors.scala,102,230,399
JavaScript,./src/scaladoc/scala/tools/nsc/doc/html/resource/lib/template.js,48,23,395
Scala,./test/files/run/synchronized.scala,42,12,395
Scala,./src/library/scala/collection/immutable/Stream.scala,100,692,393
Scala,./src/manual/scala/man1/scalac.scala,29,9,390
Scala,./src/compiler/scala/tools/nsc/backend/icode/analysis/CopyPropagation.scala,88,76,389
Scala,./src/compiler/scala/tools/nsc/typechecker/MethodSynthesis.scala,61,96,388
Scala,./test/files/scalacheck/parallel-collections/ParallelIterableCheck.scala,86,3,388
Scala,./test/pending/shootout/meteor.scala-3.scala,114,56,387
Java,./src/asm/scala/tools/asm/tree/analysis/BasicVerifier.java,14,36,383
Scala,./src/compiler/scala/tools/nsc/transform/patmat/MatchOptimization.scala,77,142,378
Scala,./src/scaladoc/scala/tools/nsc/doc/html/page/diagram/DotDiagramGenerator.scala,53,77,378
Java,./src/actors/scala/actors/threadpool/locks/ReentrantLock.java,72,510,377
Scala,./src/compiler/scala/tools/nsc/backend/icode/Opcodes.scala,135,258,374
Scala,./src/compiler/scala/tools/nsc/typechecker/SuperAccessors.scala,61,114,374
Scala,./src/compiler/scala/tools/nsc/backend/jvm/BCodeGlue.scala,62,275,371
Scala,./src/compiler/scala/tools/nsc/transform/patmat/Logic.scala,111,168,369
Scala,./src/compiler/scala/tools/nsc/ast/DocComments.scala,63,127,368
Scala,./src/compiler/scala/tools/nsc/typechecker/TreeCheckers.scala,62,17,367
Scala,./src/scalap/scala/tools/scalap/scalasig/ScalaSigPrinter.scala,55,15,364
Scala,./src/compiler/scala/tools/nsc/transform/LambdaLift.scala,57,147,360
Scala,./src/compiler/scala/tools/nsc/transform/patmat/MatchTreeMaking.scala,101,158,358
Scala,./src/compiler/scala/tools/nsc/typechecker/NamesDefaults.scala,45,178,358
Scala,./src/compiler/scala/tools/ant/Scalac.scala,106,242,356
Java,./src/asm/scala/tools/asm/tree/analysis/Analyzer.java,44,161,344
Scala,./src/compiler/scala/tools/nsc/backend/opt/ConstantOptimization.scala,74,204,344
Scala,./src/library/scala/collection/convert/Wrappers.scala,79,18,344
Scala,./src/reflect/scala/reflect/internal/Names.scala,89,166,344
Scala,./test/files/run/bugs.scala,90,55,344
Java,./src/asm/scala/tools/asm/tree/InsnList.java,43,223,342
Scala,./src/library/scala/collection/parallel/Tasks.scala,100,121,340
Scala,./src/library/scala/collection/immutable/HashMap.scala,67,66,338
Scala,./test/files/run/tailcalls.scala,50,23,338
Scala,./src/actors/scala/actors/InternalActor.scala,58,152,336
Scala,./test/files/run/names-defaults.scala,116,52,335
Scala,./test/pending/shootout/meteor.scala,106,56,335
Scala,./src/compiler/scala/tools/reflect/ToolBoxFactory.scala,60,32,332
Scala,./src/compiler/scala/tools/nsc/backend/icode/BasicBlocks.scala,83,137,331
Scala,./src/compiler/scala/tools/nsc/transform/patmat/MatchTranslation.scala,101,215,329
Scala,./test/pending/shootout/meteor.scala-2.scala,110,57,329
Scala,./src/library/scala/collection/mutable/AnyRefMap.scala,49,77,325
Java,./src/asm/scala/tools/asm/tree/MethodNode.java,57,219,321
Scala,./src/compiler/scala/tools/nsc/ast/NodePrinters.scala,37,11,321
Scala,./src/compiler/scala/tools/nsc/ast/parser/MarkupParsers.scala,65,71,319
Scala,./src/library/scala/math/Ordering.scala,58,125,319
Scala,./test/files/run/Course-2002-03.scala,59,16,317
Scala,./src/library/scala/collection/TraversableLike.scala,64,417,316
Scala,./src/reflect/scala/reflect/internal/ClassfileConstants.scala,30,36,312
Java,./src/asm/scala/tools/asm/tree/analysis/BasicInterpreter.java,14,35,309
Scala,./src/compiler/scala/tools/nsc/typechecker/PatternTypers.scala,60,99,307
Scala,./src/library/scala/concurrent/duration/Duration.scala,61,372,302
Scala,./src/reflect/scala/reflect/internal/Kinds.scala,36,74,302
Scala,./test/disabled/presentation/akka/src/akka/util/Duration.scala,61,74,302
Scala,./src/compiler/scala/tools/nsc/transform/CleanUp.scala,75,188,299
Scala,./src/build/genprod.scala,66,87,296
Scala,./src/scaladoc/scala/tools/ant/Scaladoc.scala,99,301,295
Scala,./src/compiler/scala/tools/reflect/quasiquotes/Reifiers.scala,33,85,294
Scala,./test/files/scalacheck/quasiquotes/DefinitionConstructionProps.scala,57,1,294
Scala,./test/disabled/presentation/akka/src/akka/util/BoundedBlockingQueue.scala,30,3,293
Scala,./src/library/scala/collection/parallel/ParSeqLike.scala,53,134,292
Python,./test/simplejson/encoder.py,48,100,292
Scala,./src/compiler/scala/tools/nsc/transform/TailCalls.scala,62,101,291
Scala,./src/reflect/scala/reflect/internal/SymbolTable.scala,63,53,291
Scala,./src/compiler/scala/tools/nsc/transform/Delambdafy.scala,78,99,290
Scala,./src/scaladoc/scala/tools/nsc/doc/model/ModelFactoryImplicitSupport.scala,68,217,290
Scala,./test/files/neg/variances2.scala,13,2,288
